long,lat,group,order,region,subregion
-123.0083084,47.46955109,60,14562,washington,main
-122.9968414,47.48674393,60,14563,washington,main
-122.9682007,47.51538849,60,14564,washington,main
-122.9395523,47.54977036,60,14565,washington,main
-122.8708038,47.59560394,60,14566,washington,main
-122.8192291,47.63571167,60,14567,washington,main
-122.7218323,47.65863037,60,14568,washington,main
-122.6702652,47.75030518,60,14569,washington,main
-122.6186981,47.79614258,60,14570,washington,main
-122.5843124,47.83624649,60,14571,washington,main
-122.5327606,47.81905746,60,14572,washington,main
-122.5327606,47.85916519,60,14573,washington,main
-122.5728683,47.90499878,60,14574,washington,main
-122.5728683,47.93938065,60,14575,washington,main
-122.5270233,47.91073227,60,14576,washington,main
-122.4811935,47.88781357,60,14577,washington,main
-122.4525452,47.83051682,60,14578,washington,main
-122.4639969,47.80186844,60,14579,washington,main
-122.4296265,47.75030518,60,14580,washington,main
-122.4697342,47.73311615,60,14581,washington,main
-122.5041046,47.75603485,60,14582,washington,main
-122.5270233,47.71592331,60,14583,washington,main
-122.549942,47.70446777,60,14584,washington,main
-122.5957794,47.73884201,60,14585,washington,main
-122.6186981,47.72165298,60,14586,washington,main
-122.5957794,47.69873428,60,14587,washington,main
-122.5785904,47.64717102,60,14588,washington,main
-122.561409,47.61852264,60,14589,washington,main
-122.561409,47.58414459,60,14590,washington,main
-122.5900497,47.57841492,60,14591,washington,main
-122.6186981,47.61279297,60,14592,washington,main
-122.6530838,47.61852264,60,14593,washington,main
-122.6473465,47.57841492,60,14594,washington,main
-122.6244202,47.56122589,60,14595,washington,main
-122.6530838,47.54403687,60,14596,washington,main
-122.6473465,47.52685165,60,14597,washington,main
-122.5957794,47.52685165,60,14598,washington,main
-122.549942,47.54403687,60,14599,washington,main
-122.515564,47.56122589,60,14600,washington,main
-122.4811935,47.52685165,60,14601,washington,main
-122.4639969,47.49819946,60,14602,washington,main
-122.4811935,47.4466362,60,14603,washington,main
-122.4983749,47.41798782,60,14604,washington,main
-122.5041046,47.39506912,60,14605,washington,main
-122.515564,47.38933945,60,14606,washington,main
-122.5270233,47.34350586,60,14607,washington,main
-122.549942,47.32631302,60,14608,washington,main
-122.5327606,47.28620529,60,14609,washington,main
-122.5270233,47.25756073,60,14610,washington,main
-122.5384827,47.25756073,60,14611,washington,main
-122.5785904,47.27474976,60,14612,washington,main
-122.6301575,47.28620529,60,14613,washington,main
-122.6244202,47.32631302,60,14614,washington,main
-122.5900497,47.36069107,60,14615,washington,main
-122.5900497,47.38360977,60,14616,washington,main
-122.6588058,47.34923172,60,14617,washington,main
-122.7103729,47.30339813,60,14618,washington,main
-122.716095,47.27474976,60,14619,washington,main
-122.6874542,47.23464203,60,14620,washington,main
-122.7046356,47.21172333,60,14621,washington,main
-122.716095,47.1716156,60,14622,washington,main
-122.7504807,47.17734528,60,14623,washington,main
-122.767662,47.22891235,60,14624,washington,main
-122.76194,47.28047943,60,14625,washington,main
-122.7504807,47.32058716,60,14626,washington,main
-122.7504807,47.33777237,60,14627,washington,main
-122.7562027,47.37215042,60,14628,washington,main
-122.779129,47.3778801,60,14629,washington,main
-122.7905884,47.34350586,60,14630,washington,main
-122.8020477,47.30912399,60,14631,washington,main
-122.8192291,47.30912399,60,14632,washington,main
-122.8822632,47.28047943,60,14633,washington,main
-122.8994446,47.22891235,60,14634,washington,main
-122.9109039,47.21172333,60,14635,washington,main
-122.9968414,47.20599365,60,14636,washington,main
-122.97966,47.23464203,60,14637,washington,main
-123.0197678,47.23464203,60,14638,washington,main
-123.0426865,47.18307495,60,14639,washington,main
-122.9395523,47.18307495,60,14640,washington,main
-122.9567413,47.16588593,60,14641,washington,main
-123.0083084,47.13150787,60,14642,washington,main
-123.0083084,47.09713364,60,14643,washington,main
-122.9624786,47.13150787,60,14644,washington,main
-122.9223709,47.15442657,60,14645,washington,main
-122.8879852,47.1486969,60,14646,washington,main
-122.928093,47.10858917,60,14647,washington,main
-122.9567413,47.07421494,60,14648,washington,main
-122.9223709,47.07421494,60,14649,washington,main
-122.8994446,47.09713364,60,14650,washington,main
-122.8879852,47.09713364,60,14651,washington,main
-122.8765259,47.02837753,60,14652,washington,main
-122.8421555,47.02837753,60,14653,washington,main
-122.8478775,47.09713364,60,14654,washington,main
-122.8478775,47.1257782,60,14655,washington,main
-122.8077698,47.1257782,60,14656,washington,main
-122.779129,47.1028595,60,14657,washington,main
-122.779129,47.1486969,60,14658,washington,main
-122.7447433,47.14296722,60,14659,washington,main
-122.7275543,47.12004852,60,14660,washington,main
-122.716095,47.09713364,60,14661,washington,main
-122.6702652,47.09140015,60,14662,washington,main
-122.6358795,47.09140015,60,14663,washington,main
-122.5900497,47.1486969,60,14664,washington,main
-122.549942,47.18307495,60,14665,washington,main
-122.5213013,47.23464203,60,14666,washington,main
-122.4869156,47.26328659,60,14667,washington,main
-122.4869156,47.30339813,60,14668,washington,main
-122.4639969,47.29193497,60,14669,washington,main
-122.4181671,47.25756073,60,14670,washington,main
-122.3665924,47.24609756,60,14671,washington,main
-122.3780594,47.28047943,60,14672,washington,main
-122.3895187,47.30912399,60,14673,washington,main
-122.3207626,47.34350586,60,14674,washington,main
-122.2806549,47.36069107,60,14675,washington,main
-122.303566,47.4007988,60,14676,washington,main
-122.303566,47.43517685,60,14677,washington,main
-122.3322144,47.47528076,60,14678,washington,main
-122.3608704,47.53830719,60,14679,washington,main
-122.3665924,47.57841492,60,14680,washington,main
-122.3093033,47.58414459,60,14681,washington,main
-122.303566,47.60706329,60,14682,washington,main
-122.3436737,47.62998199,60,14683,washington,main
-122.3780594,47.65863037,60,14684,washington,main
-122.3436737,47.67581558,60,14685,washington,main
-122.3436737,47.72165298,60,14686,washington,main
-122.3379517,47.76176071,60,14687,washington,main
-122.3551331,47.80186844,60,14688,washington,main
-122.3093033,47.84770584,60,14689,washington,main
-122.2749176,47.90499878,60,14690,washington,main
-122.2577362,47.95656967,60,14691,washington,main
-122.1889801,47.98521423,60,14692,washington,main
-122.1889801,48.00813293,60,14693,washington,main
-122.1660614,48.03105164,60,14694,washington,main
-122.2348175,48.03105164,60,14695,washington,main
-122.3093033,48.08834457,60,14696,washington,main
-122.3207626,48.16856003,60,14697,washington,main
-122.3436737,48.22012711,60,14698,washington,main
-122.3379517,48.26023483,60,14699,washington,main
-122.3379517,48.28888321,60,14700,washington,main
-122.3608704,48.30607224,60,14701,washington,main
-122.4181671,48.32899094,60,14702,washington,main
-122.4468079,48.3576355,60,14703,washington,main
-122.5041046,48.37482452,60,14704,washington,main
-122.515564,48.42066193,60,14705,washington,main
-122.567131,48.4034729,60,14706,washington,main
-122.6129761,48.41493607,60,14707,washington,main
-122.6015167,48.43785095,60,14708,washington,main
-122.6416168,48.47795868,60,14709,washington,main
-122.6015167,48.50087738,60,14710,washington,main
-122.549942,48.48941803,60,14711,washington,main
-122.5384827,48.45504379,60,14712,washington,main
-122.5041046,48.46649933,60,14713,washington,main
-122.4582672,48.44358063,60,14714,washington,main
-122.4410858,48.44358063,60,14715,washington,main
-122.4410858,48.50660706,60,14716,washington,main
-122.4468079,48.54671478,60,14717,washington,main
-122.4067001,48.56389999,60,14718,washington,main
-122.4009781,48.59255219,60,14719,washington,main
-122.4238892,48.62119675,60,14720,washington,main
-122.4468079,48.63838959,60,14721,washington,main
-122.4468079,48.66703415,60,14722,washington,main
-122.4410858,48.68995285,60,14723,washington,main
-122.4811935,48.70714188,60,14724,washington,main
-122.4410858,48.7243309,60,14725,washington,main
-122.4525452,48.7472496,60,14726,washington,main
-122.5041046,48.7701683,60,14727,washington,main
-122.549942,48.76443863,60,14728,washington,main
-122.5900497,48.71860123,60,14729,washington,main
-122.6186981,48.7243309,60,14730,washington,main
-122.6129761,48.76443863,60,14731,washington,main
-122.6702652,48.78162766,60,14732,washington,main
-122.6702652,48.83892441,60,14733,washington,main
-122.7046356,48.86184311,60,14734,washington,main
-122.7447433,48.87902832,60,14735,washington,main
-122.7447433,48.90194702,60,14736,washington,main
-122.7046356,48.91340637,60,14737,washington,main
-122.7103729,48.93632507,60,14738,washington,main
-122.76194,48.94205475,60,14739,washington,main
-122.76194,48.95924377,60,14740,washington,main
-122.7447433,48.97070313,60,14741,washington,main
-122.7046356,48.95924377,60,14742,washington,main
-122.7103729,48.98789215,60,14743,washington,main
-122.091568,48.99361801,60,14744,washington,main
-121.4212189,48.9993515,60,14745,washington,main
-120.853981,48.9993515,60,14746,washington,main
-120.1377945,48.9993515,60,14747,washington,main
-119.3356476,48.9993515,60,14748,washington,main
-118.8429031,49.00508118,60,14749,washington,main
-118.2069321,48.99361801,60,14750,washington,main
-117.4276962,49.00508118,60,14751,washington,main
-117.0208969,48.99361801,60,14752,washington,main
-117.0266342,48.83892441,60,14753,washington,main
-117.0323563,48.04824066,60,14754,washington,main
-117.0323563,47.96802521,60,14755,washington,main
-117.0323563,47.36069107,60,14756,washington,main
-117.0323563,47.25183105,60,14757,washington,main
-117.0323563,47.13150787,60,14758,washington,main
-117.0266342,46.53563309,60,14759,washington,main
-117.0266342,46.42676926,60,14760,washington,main
-117.0323563,46.38666153,60,14761,washington,main
-117.0323563,46.34082413,60,14762,washington,main
-116.9636002,46.27780151,60,14763,washington,main
-116.9578781,46.20904541,60,14764,washington,main
-116.9234924,46.1689415,60,14765,washington,main
-116.9521408,46.06580734,60,14766,washington,main
-116.9292297,45.99705124,60,14767,washington,main
-79.49789429,39.7231636,61,14769,west virginia,NA
-79.49216461,39.20750046,61,14770,west virginia,NA
-79.45778656,39.23041916,61,14771,west virginia,NA
-79.40048981,39.27052689,61,14772,west virginia,NA
-79.36611176,39.29344559,61,14773,west virginia,NA
-79.33174133,39.31063461,61,14774,west virginia,NA
-79.30308533,39.31636429,61,14775,west virginia,NA
-79.28590393,39.32782364,61,14776,west virginia,NA
-79.26870728,39.34501266,61,14777,west virginia,NA
-79.25152588,39.36219788,61,14778,west virginia,NA
-79.2171402,39.37939072,61,14779,west virginia,NA
-79.14266205,39.41376877,61,14780,west virginia,NA
-79.12547302,39.43095398,61,14781,west virginia,NA
-79.10255432,39.45960617,61,14782,west virginia,NA
-79.09108734,39.47106171,61,14783,west virginia,NA
-79.06244659,39.47106171,61,14784,west virginia,NA
-79.05098724,39.47106171,61,14785,west virginia,NA
-79.01660919,39.45387268,61,14786,west virginia,NA
-78.98223114,39.44241333,61,14787,west virginia,NA
-78.95931244,39.44814301,61,14788,west virginia,NA
-78.91347504,39.49398041,61,14789,west virginia,NA
-78.86763763,39.53981781,61,14790,west virginia,NA
-78.84471893,39.55700684,61,14791,west virginia,NA
-78.82180023,39.56273651,61,14792,west virginia,NA
-78.81607056,39.58565521,61,14793,west virginia,NA
-78.80461121,39.61429977,61,14794,west virginia,NA
-78.77596283,39.6314888,61,14795,west virginia,NA
-78.76450348,39.63721848,61,14796,west virginia,NA
-78.74732208,39.6314888,61,14797,west virginia,NA
-78.74732208,39.61429977,61,14798,west virginia,NA
-78.75878143,39.58565521,61,14799,west virginia,NA
-78.74159241,39.57419586,61,14800,west virginia,NA
-78.70148468,39.55127716,61,14801,west virginia,NA
-78.6499176,39.53981781,61,14802,west virginia,NA
-78.60980988,39.52835846,61,14803,west virginia,NA
-78.54678345,39.52262878,61,14804,west virginia,NA
-78.50094604,39.51116943,61,14805,west virginia,NA
-78.48375702,39.52262878,61,14806,west virginia,NA
-78.47802734,39.52835846,61,14807,west virginia,NA
-78.47802734,39.53981781,61,14808,west virginia,NA
-78.46083832,39.55127716,61,14809,west virginia,NA
-78.46083832,39.56846237,61,14810,west virginia,NA
-78.44364929,39.57419586,61,14811,west virginia,NA
-78.43218994,39.58565521,61,14812,west virginia,NA
-78.44364929,39.59711456,61,14813,west virginia,NA
-78.44937897,39.61429977,61,14814,west virginia,NA
-78.43791962,39.62576294,61,14815,west virginia,NA
-78.4264679,39.62576294,61,14816,west virginia,NA
-78.39781189,39.61429977,61,14817,west virginia,NA
-78.35197449,39.63721848,61,14818,west virginia,NA
-78.32332611,39.6314888,61,14819,west virginia,NA
-78.30041504,39.62576294,61,14820,west virginia,NA
-78.27748871,39.62576294,61,14821,west virginia,NA
-78.25457764,39.63721848,61,14822,west virginia,NA
-78.24311829,39.6544075,61,14823,west virginia,NA
-78.22592926,39.67159653,61,14824,west virginia,NA
-78.19155121,39.68305588,61,14825,west virginia,NA
-78.13425446,39.6773262,61,14826,west virginia,NA
-78.11133575,39.66587067,61,14827,west virginia,NA
-78.04257965,39.62003326,61,14828,west virginia,NA
-78.0082016,39.60284424,61,14829,west virginia,NA
-77.95090485,39.60284424,61,14830,west virginia,NA
-77.92799377,39.59711456,61,14831,west virginia,NA
-77.90506744,39.59711456,61,14832,west virginia,NA
-77.89361572,39.61429977,61,14833,west virginia,NA
-77.87068939,39.61429977,61,14834,west virginia,NA
-77.853508,39.6085701,61,14835,west virginia,NA
-77.83058929,39.58565521,61,14836,west virginia,NA
-77.83631897,39.57419586,61,14837,west virginia,NA
-77.85923004,39.55127716,61,14838,west virginia,NA
-77.86495972,39.54554367,61,14839,west virginia,NA
-77.853508,39.52262878,61,14840,west virginia,NA
-77.83631897,39.50543976,61,14841,west virginia,NA
-77.81912231,39.49971008,61,14842,west virginia,NA
-77.79048157,39.49971008,61,14843,west virginia,NA
-77.77901459,39.49971008,61,14844,west virginia,NA
-77.77328491,39.48252487,61,14845,west virginia,NA
-77.78475189,39.47106171,61,14846,west virginia,NA
-77.79048157,39.44241333,61,14847,west virginia,NA
-77.78475189,39.4252243,61,14848,west virginia,NA
-77.76183319,39.41376877,61,14849,west virginia,NA
-77.75037384,39.4023056,61,14850,west virginia,NA
-77.75037384,39.39085007,61,14851,west virginia,NA
-77.75610352,39.35647202,61,14852,west virginia,NA
-77.71599579,39.32782364,61,14853,west virginia,NA
-77.75610352,39.27625656,61,14854,west virginia,NA
-77.78475189,39.23615265,61,14855,west virginia,NA
-77.81340027,39.17885208,61,14856,west virginia,NA
-77.83058929,39.15020752,61,14857,west virginia,NA
-77.84777832,39.14447784,61,14858,west virginia,NA
-78.04257965,39.27052689,61,14859,west virginia,NA
-78.23738861,39.39657974,61,14860,west virginia,NA
-78.34625244,39.45960617,61,14861,west virginia,NA
-78.38063049,39.41376877,61,14862,west virginia,NA
-78.35770416,39.40803528,61,14863,west virginia,NA
-78.39208221,39.36793137,61,14864,west virginia,NA
-78.36343384,39.36219788,61,14865,west virginia,NA
-78.43791962,39.27052689,61,14866,west virginia,NA
-78.41500092,39.25906754,61,14867,west virginia,NA
-78.45510864,39.20177078,61,14868,west virginia,NA
-78.42073822,39.17885208,61,14869,west virginia,NA
-78.42073822,39.16739655,61,14870,west virginia,NA
-78.44364929,39.14447784,61,14871,west virginia,NA
-78.51813507,39.08718109,61,14872,west virginia,NA
-78.56397247,39.05853271,61,14873,west virginia,NA
-78.57543182,39.04707336,61,14874,west virginia,NA
-78.56970215,39.04134369,61,14875,west virginia,NA
-78.5582428,39.02988815,61,14876,west virginia,NA
-78.59835052,38.98977661,61,14877,west virginia,NA
-78.6269989,38.99550629,61,14878,west virginia,NA
-78.6499176,38.98405075,61,14879,west virginia,NA
-78.70148468,38.926754,61,14880,west virginia,NA
-78.73012543,38.94394302,61,14881,west virginia,NA
-78.74159241,38.93821335,61,14882,west virginia,NA
-78.75878143,38.926754,61,14883,west virginia,NA
-78.82753754,38.83507919,61,14884,west virginia,NA
-78.86763763,38.76632309,61,14885,west virginia,NA
-78.98796082,38.84653854,61,14886,west virginia,NA
-79.00514984,38.82934952,61,14887,west virginia,NA
-79.02806854,38.81216049,61,14888,west virginia,NA
-79.05098724,38.80643082,61,14889,west virginia,NA
-79.05671692,38.80070114,61,14890,west virginia,NA
-79.05671692,38.76632309,61,14891,west virginia,NA
-79.07963562,38.74913406,61,14892,west virginia,NA
-79.09108734,38.73194504,61,14893,west virginia,NA
-79.09682465,38.69184113,61,14894,west virginia,NA
-79.108284,38.68038177,61,14895,west virginia,NA
-79.13692474,38.65746307,61,14896,west virginia,NA
-79.16558075,38.61162567,61,14897,west virginia,NA
-79.19422913,38.55433273,61,14898,west virginia,NA
-79.21141815,38.50849533,61,14899,west virginia,NA
-79.23433685,38.47411728,61,14900,west virginia,NA
-79.25152588,38.46265793,61,14901,west virginia,NA
-79.27443695,38.43973923,61,14902,west virginia,NA
-79.30308533,38.4225502,61,14903,west virginia,NA
-79.31454468,38.41682053,61,14904,west virginia,NA
-79.38330078,38.4225502,61,14905,west virginia,NA
-79.47497559,38.4454689,61,14906,west virginia,NA
-79.49789429,38.45119858,61,14907,west virginia,NA
-79.50362396,38.4683876,61,14908,west virginia,NA
-79.53800201,38.54286957,61,14909,west virginia,NA
-79.63539886,38.59443665,61,14910,west virginia,NA
-79.66977692,38.57725143,61,14911,west virginia,NA
-79.7041626,38.51995087,61,14912,west virginia,NA
-79.7041626,38.43973923,61,14913,west virginia,NA
-79.73281097,38.38244247,61,14914,west virginia,NA
-79.73281097,38.36525345,61,14915,west virginia,NA
-79.73281097,38.35952377,61,14916,west virginia,NA
-79.7671814,38.34806824,61,14917,west virginia,NA
-79.79582977,38.33087921,61,14918,west virginia,NA
-79.8130188,38.30796051,61,14919,west virginia,NA
-79.8130188,38.29076767,61,14920,west virginia,NA
-79.79582977,38.27357864,61,14921,west virginia,NA
-79.81874847,38.25639343,61,14922,west virginia,NA
-79.89323425,38.21055603,61,14923,west virginia,NA
-79.92188263,38.17617798,61,14924,west virginia,NA
-79.93334198,38.13607025,61,14925,west virginia,NA
-79.94480133,38.10169601,61,14926,west virginia,NA
-79.96772003,38.05585861,61,14927,west virginia,NA
-79.97917938,38.02720642,61,14928,west virginia,NA
-80.02501678,37.98136902,61,14929,west virginia,NA
-80.05366516,37.95272446,61,14930,west virginia,NA
-80.06512451,37.93553543,61,14931,west virginia,NA
-80.09950256,37.91835022,61,14932,west virginia,NA
-80.15679932,37.86677933,61,14933,west virginia,NA
-80.20835876,37.82094193,61,14934,west virginia,NA
-80.23701477,37.77510834,61,14935,west virginia,NA
-80.25419617,37.75218964,61,14936,west virginia,NA
-80.26565552,37.71781158,61,14937,west virginia,NA
-80.2771225,37.70062256,61,14938,west virginia,NA
-80.29430389,37.69489288,61,14939,west virginia,NA
-80.29430389,37.67770386,61,14940,west virginia,NA
-80.2771225,37.63759613,61,14941,west virginia,NA
-80.20835876,37.60895157,61,14942,west virginia,NA
-80.32868195,37.56311417,61,14943,west virginia,NA
-80.3229599,37.551651,61,14944,west virginia,NA
-80.33441162,37.54019547,61,14945,west virginia,NA
-80.28857422,37.5287323,61,14946,west virginia,NA
-80.30576324,37.50581741,61,14947,west virginia,NA
-80.35160065,37.48862839,61,14948,west virginia,NA
-80.42608643,37.43706131,61,14949,west virginia,NA
-80.44327545,37.42560196,61,14950,west virginia,NA
-80.4776535,37.43133163,61,14951,west virginia,NA
-80.5005722,37.4657135,61,14952,west virginia,NA
-80.52349091,37.47143936,61,14953,west virginia,NA
-80.55786896,37.45998001,61,14954,west virginia,NA
-80.76985931,37.3740387,61,14955,west virginia,NA
-80.79277802,37.40841293,61,14956,west virginia,NA
-80.84434509,37.4198761,61,14957,west virginia,NA
-80.8901825,37.38549423,61,14958,west virginia,NA
-80.88445282,37.36830521,61,14959,west virginia,NA
-80.84434509,37.34538651,61,14960,west virginia,NA
-80.87299347,37.32247162,61,14961,west virginia,NA
-80.95320892,37.28809357,61,14962,west virginia,NA
-80.97039795,37.30528259,61,14963,west virginia,NA
-80.98757935,37.30528259,61,14964,west virginia,NA
-81.004776,37.29382324,61,14965,west virginia,NA
-81.07925415,37.27663422,61,14966,west virginia,NA
-81.11936188,37.27090454,61,14967,west virginia,NA
-81.16519928,37.25944519,61,14968,west virginia,NA
-81.21676636,37.23652649,61,14969,west virginia,NA
-81.23395538,37.23652649,61,14970,west virginia,NA
-81.27406311,37.24798584,61,14971,west virginia,NA
-81.30844116,37.28809357,61,14972,west virginia,NA
-81.34854889,37.31674194,61,14973,west virginia,NA
-81.36000824,37.33393097,61,14974,west virginia,NA
-81.38292694,37.33393097,61,14975,west virginia,NA
-81.40010834,37.30528259,61,14976,west virginia,NA
-81.42876434,37.27663422,61,14977,west virginia,NA
-81.4631424,37.25944519,61,14978,west virginia,NA
-81.48605347,37.24798584,61,14979,west virginia,NA
-81.51470947,37.24798584,61,14980,west virginia,NA
-81.53189087,37.23079681,61,14981,west virginia,NA
-81.56626892,37.20214844,61,14982,west virginia,NA
-81.6006546,37.20214844,61,14983,west virginia,NA
-81.66940308,37.20787811,61,14984,west virginia,NA
-81.7095108,37.21934128,61,14985,west virginia,NA
-81.73815918,37.24225616,61,14986,west virginia,NA
-81.75534821,37.25371552,61,14987,west virginia,NA
-81.76679993,37.27090454,61,14988,west virginia,NA
-81.80118561,37.28809357,61,14989,west virginia,NA
-81.85274506,37.28809357,61,14990,west virginia,NA
-81.87567139,37.31674194,61,14991,west virginia,NA
-81.91004944,37.33393097,61,14992,west virginia,NA
-81.92723846,37.35684967,61,14993,west virginia,NA
-81.94441986,37.38549423,61,14994,west virginia,NA
-81.94441986,37.4198761,61,14995,west virginia,NA
-81.96161652,37.4427948,61,14996,west virginia,NA
-81.98452759,37.44852066,61,14997,west virginia,NA
-81.98452759,37.47143936,61,14998,west virginia,NA
-81.96734619,37.48289871,61,14999,west virginia,NA
-81.94441986,37.49435806,61,15000,west virginia,NA
-81.93869019,37.50581741,61,15001,west virginia,NA
-81.96734619,37.54019547,61,15002,west virginia,NA
-82.01890564,37.54592514,61,15003,west virginia,NA
-82.06474304,37.54019547,61,15004,west virginia,NA
-82.08766174,37.54592514,61,15005,west virginia,NA
-82.12203979,37.551651,61,15006,west virginia,NA
-82.13922882,37.56311417,61,15007,west virginia,NA
-82.13349915,37.58030319,61,15008,west virginia,NA
-82.13349915,37.59175873,61,15009,west virginia,NA
-82.15641785,37.5974884,61,15010,west virginia,NA
-82.1678772,37.61467743,61,15011,west virginia,NA
-82.17360687,37.64332581,61,15012,west virginia,NA
-82.1907959,37.64332581,61,15013,west virginia,NA
-82.2137146,37.6204071,61,15014,west virginia,NA
-82.25382233,37.65478516,61,15015,west virginia,NA
-82.29393005,37.68916321,61,15016,west virginia,NA
-82.31111145,37.71781158,61,15017,west virginia,NA
-82.31111145,37.74645996,61,15018,west virginia,NA
-82.31684875,37.76364899,61,15019,west virginia,NA
-82.35694885,37.78656769,61,15020,west virginia,NA
-82.39705658,37.81521606,61,15021,west virginia,NA
-82.40852356,37.84959412,61,15022,west virginia,NA
-82.42570496,37.89543152,61,15023,west virginia,NA
-82.44862366,37.90115738,61,15024,west virginia,NA
-82.46581268,37.90688705,61,15025,west virginia,NA
-82.48300171,37.92407608,61,15026,west virginia,NA
-82.48300171,37.93553543,61,15027,west virginia,NA
-82.47154236,37.95845413,61,15028,west virginia,NA
-82.46581268,37.96991348,61,15029,west virginia,NA
-82.47727203,37.99283218,61,15030,west virginia,NA
-82.55175781,38.07304382,61,15031,west virginia,NA
-82.61478424,38.13034058,61,15032,west virginia,NA
-82.62051392,38.15325928,61,15033,west virginia,NA
-82.61478424,38.16471863,61,15034,west virginia,NA
-82.59759521,38.17617798,61,15035,west virginia,NA
-82.58040619,38.18763733,61,15036,west virginia,NA
-82.58613586,38.21628571,61,15037,west virginia,NA
-82.58613586,38.23920441,61,15038,west virginia,NA
-82.57467651,38.25639343,61,15039,west virginia,NA
-82.56321716,38.27931213,61,15040,west virginia,NA
-82.56894684,38.30223083,61,15041,west virginia,NA
-82.58040619,38.33660507,61,15042,west virginia,NA
-82.58613586,38.35952377,61,15043,west virginia,NA
-82.58040619,38.42827988,61,15044,west virginia,NA
-82.57467651,38.43973923,61,15045,west virginia,NA
-82.56894684,38.42827988,61,15046,west virginia,NA
-82.49446106,38.42827988,61,15047,west virginia,NA
-82.32830811,38.4683876,61,15048,west virginia,NA
-82.28820038,38.58870697,61,15049,west virginia,NA
-82.27674103,38.60016632,61,15050,west virginia,NA
-82.2137146,38.605896,61,15051,west virginia,NA
-82.19652557,38.61735535,61,15052,west virginia,NA
-82.20225525,38.68038177,61,15053,west virginia,NA
-82.20225525,38.73194504,61,15054,west virginia,NA
-82.21943665,38.77778244,61,15055,west virginia,NA
-82.21943665,38.81216049,61,15056,west virginia,NA
-82.15068817,38.85226822,61,15057,west virginia,NA
-82.13922882,38.91529465,61,15058,west virginia,NA
-82.11631012,38.97258759,61,15059,west virginia,NA
-82.08193207,39.00123596,61,15060,west virginia,NA
-82.03036499,39.02988815,61,15061,west virginia,NA
-81.99025726,39.00696945,61,15062,west virginia,NA
-81.93296051,38.98977661,61,15063,west virginia,NA
-81.91004944,38.96113205,61,15064,west virginia,NA
-81.91577911,38.926754,61,15065,west virginia,NA
-81.93296051,38.89237595,61,15066,west virginia,NA
-81.92150879,38.89237595,61,15067,west virginia,NA
-81.89858246,38.89237595,61,15068,west virginia,NA
-81.86994171,38.9038353,61,15069,west virginia,NA
-81.84702301,38.94966888,61,15070,west virginia,NA
-81.82410431,38.94966888,61,15071,west virginia,NA
-81.77253723,38.94394302,61,15072,west virginia,NA
-81.78399658,38.98405075,61,15073,west virginia,NA
-81.77826691,39.02415466,61,15074,west virginia,NA
-81.82410431,39.05853271,61,15075,west virginia,NA
-81.82410431,39.08718109,61,15076,west virginia,NA
-81.77253723,39.09290695,61,15077,west virginia,NA
-81.75534821,39.11582565,61,15078,west virginia,NA
-81.74961853,39.19031525,61,15079,west virginia,NA
-81.7324295,39.22468948,61,15080,west virginia,NA
-81.70378113,39.23615265,61,15081,west virginia,NA
-81.69232178,39.27625656,61,15082,west virginia,NA
-81.6636734,39.28771591,61,15083,west virginia,NA
-81.58919525,39.28198624,61,15084,west virginia,NA
-81.56626892,39.32209396,61,15085,west virginia,NA
-81.5548172,39.35647202,61,15086,west virginia,NA
-81.48032379,39.40803528,61,15087,west virginia,NA
-81.45168304,39.41376877,61,15088,west virginia,NA
-81.40584564,39.39657974,61,15089,west virginia,NA
-81.38865662,39.36793137,61,15090,west virginia,NA
-81.36573792,39.36219788,61,15091,west virginia,NA
-81.29698181,39.38511658,61,15092,west virginia,NA
-81.23395538,39.4023056,61,15093,west virginia,NA
-81.16519928,39.44814301,61,15094,west virginia,NA
-81.13655853,39.46533203,61,15095,west virginia,NA
-81.10790253,39.48252487,61,15096,west virginia,NA
-81.02768707,39.55700684,61,15097,west virginia,NA
-80.98757935,39.59711456,61,15098,west virginia,NA
-80.91883087,39.62003326,61,15099,west virginia,NA
-80.88445282,39.63721848,61,15100,west virginia,NA
-80.86153412,39.7002449,61,15101,west virginia,NA
-80.83861542,39.7231636,61,15102,west virginia,NA
-80.83861542,39.73462296,61,15103,west virginia,NA
-80.85580444,39.78046036,61,15104,west virginia,NA
-80.82715607,39.82629776,61,15105,west virginia,NA
-80.82715607,39.860672,61,15106,west virginia,NA
-80.80423737,39.88932419,61,15107,west virginia,NA
-80.81569672,39.91224289,61,15108,west virginia,NA
-80.80996704,39.9294281,61,15109,west virginia,NA
-80.76985931,39.94088745,61,15110,west virginia,NA
-80.76412964,39.9752655,61,15111,west virginia,NA
-80.74694061,40.03829193,61,15112,west virginia,NA
-80.74694061,40.04401779,61,15113,west virginia,NA
-80.75267029,40.07266998,61,15114,west virginia,NA
-80.70683289,40.16434097,61,15115,west virginia,NA
-80.68965149,40.19871902,61,15116,west virginia,NA
-80.66099548,40.24455643,61,15117,west virginia,NA
-80.63234711,40.27893448,61,15118,west virginia,NA
-80.61515808,40.31330872,61,15119,west virginia,NA
-80.61515808,40.33622742,61,15120,west virginia,NA
-80.62661743,40.38206482,61,15121,west virginia,NA
-80.62661743,40.4107132,61,15122,west virginia,NA
-80.62661743,40.4336319,61,15123,west virginia,NA
-80.60943604,40.46800995,61,15124,west virginia,NA
-80.62088776,40.502388,61,15125,west virginia,NA
